address,proposed_name,confidence,source,notes
0xffffd086,diag_set_flag_byte,high,function_names+renames,fns: diag_set_flag_byte_d086 (x1); roles: uds_subfunction_running_guard; uds_subfunc_running_state_reset; diag_elapsedTimerSetFlagOnce; can_retry_counter_below_625; cats: Faults & DTC(x1)
0xffffd087,uds_state,high,function_names+known+renames,UDS state at 0xFFFFD087; fns: uds_state_byte_store_d087 (x1); uds_state_block_clear_d087 (x1); roles: uds_request_download_handler; uds_state_byte_store_d087; uds_state_block_clear_d087; cats: OBD / UDS(x2); ctx: state(x1)
0xffffd088,ram_d088,low,renames,roles: uds_state_block_clear_d087
0xffffd08a,ram_d08a,low,renames,roles: uds_state_block_clear_d087
0xffffd090,ram_d090,low,renames,roles: uds_request_download_handler
0xffffd091,ram_d091,low,renames,roles: diag_fault_flags_condition_eval; uds_subfunc_running_state_reset
0xffffd092,ram_d092,low,renames,roles: uds_subfunc_running_state_reset
0xffffd093,ram_d093,low,renames,roles: uds_subfunc_running_state_reset
0xffffd094,ram_d094,low,renames,roles: sensor_8bit_corrected_float_store
0xffffd098,engine_running_counter_inc,high,function_names+renames,"fns: obd_pid_resp_d098_scaled (x1); scale_d098_word_x1024 (x1); engine_running_counter_inc_d098 (x1); roles: engine_running_counter_inc_d098; obd_pid_resp_d098_scaled; scale_d098_word_x1024; cats: OBD / UDS(x2), Utilities(x1)"
0xffffd09b,uds_calibration_check,high,function_names+renames,fns: read_byte_d09b (x1); uds_calibration_check_d09b (x1); roles: read_byte_d09b; uds_calibration_check_d09b; cats: OBD / UDS(x2)
0xffffd09c,uds_ram_byte,high,function_names+renames,fns: uds_ram_byte_getter_d09c (x1); status_cbd4_bits_to_d09c (x1); roles: uds_ram_byte_getter_d09c; status_cbd4_bits_to_d09c; cats: OBD / UDS(x2)
0xffffd09d,uds_ram_byte,high,function_names+renames,fns: uds_ram_byte_getter_d09d (x1); status_cbd4_bits_to_d09d (x1); roles: uds_ram_byte_getter_d09d; status_cbd4_bits_to_d09d; cats: OBD / UDS(x2)
0xffffd0a0,ram_d0a0,low,renames,roles: sensor_8bit_corrected_float_store
0xffffd0a4,ram_d0a4,low,renames,roles: sensor_8bit_corrected_float_store
0xffffd0a8,ram_d0a8,low,renames,roles: obd_status_calc
0xffffd0b2,ram_d0b2,low,renames,roles: ign_cold_start_corr_write
0xffffd0b4,ram_d0b4,low,function_names+renames,fns: diag_fault_cond_eval_d0b4 (x1); roles: diag_fault_cond_eval_d0b4; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd0b5,diag_fault_cond_eval,high,function_names+renames,fns: diag_fault_cond_eval_d0b5 (x1); roles: diag_fault_cond_eval_d0b5; cats: Faults & DTC(x1)
0xffffd0b7,diag_fault_cond_eval,high,function_names+renames,fns: diag_fault_cond_eval_d0b7 (x1); roles: diag_fault_cond_eval_d0b7; cats: Faults & DTC(x1)
0xffffd0b9,diag_fault_cond_eval,high,function_names+renames,fns: diag_fault_cond_eval_d0b9 (x1); roles: diag_fault_cond_eval_d0b9; cats: Faults & DTC(x1)
0xffffd0c9,ram_d0c9,low,renames,roles: diag_fault_cond_eval_d0b9
0xffffd0cc,splits_hi_lo_words_into,medium,renames,roles: obd_32bit_signal_split_words; fault_recs_shadow_copy_916c; ctx: splits_hi_lo_words_into(x1)
0xffffd0d4,ram_d0d4,low,renames,roles: ign_timing_correction_calc
0xffffd0e0,ram_d0e0,low,renames,roles: ign_timing_correction_calc
0xffffd0ec,fault_cond_eval_enable,medium,renames,"roles: diag_fault_cond_eval_d0b5; diag_fault_cond_eval_d0b7; diag_fault_cond_eval_d0b9; diag_fault_cond_eval_d0b4; ctx: fault_cond_eval_enable(x3), fault_cond_eval_reads_enable(x1)"
0xffffd0ed,ram_d0ed,low,renames,roles: diag_fault_cond_eval_d0b4
0xffffd0ee,ram_d0ee,low,renames,roles: obd_status_calc; diag_fault_cond_eval_d0b4
0xffffd0ef,fault_flags,high,function_names+renames,fns: fault_flags_init_d0ef (x1); roles: fault_flags_init_d0ef; cats: Faults & DTC(x1)
0xffffd0f0,ram_d0f0,low,function_names+renames,fns: fault_rec_latch_d0f0 (x1); roles: fault_rec_latch_d0f0; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd0fc,ram_d0fc,low,renames,roles: uds_sid21_subfunc_access_check
0xffffd104,mask_disabled_caller,medium,renames,roles: uds_sid21_subfunc_access_check; ctx: mask_disabled_caller(x1)
0xffffd105,ram_d105,low,renames,roles: uds_sid21_subfunc_access_check
0xffffd120,uds_sid_tail_dispatch,high,function_names+renames,fns: uds_sid_dispatch_d120 (x1); uds_sid_tail_dispatch_d120 (x1); roles: uds_sid_dispatch_d120; uds_sid_tail_dispatch_d120; cats: OBD / UDS(x2)
0xffffd122,uds_sid_switch,high,function_names+renames,fns: uds_sid_switch_d122_d124 (x1); roles: timeout_counter_inc_sr_atomic_a; uds_sid_switch_d122_d124; cats: OBD / UDS(x1)
0xffffd124,ram_d124,low,function_names+renames,fns: uds_sid_switch_d122_d124 (x1); roles: uds_sid_switch_d122_d124; cats: OBD / UDS(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd128,pid_control_word,high,known+renames,"PID control word 0xFFFFD128; roles: obd_control_pid_fan2_enable; obd_control_pid_fan1_enable; obd_control_pid_e901_handler; obd_control_pid_17e1_handler; ctx: fans_md_compares_pid(x1), gated_status_latch_pid(x1)"
0xffffd12a,pid_control_word,high,known+renames,PID control word 0xFFFFD12A; roles: obd_control_pid_e91a_handler
0xffffd12c,ram_d12c,low,renames,roles: obd_control_pid_fan2_enable; obd_control_pid_fan1_enable; obd_control_pid_e901_handler; obd_control_pid_17e1_handler
0xffffd12d,pid_control_word,high,known+renames,PID control word 0xFFFFD12D; roles: obd_control_pid_fan2_enable; obd_control_pid_fan1_enable; obd_control_pid_e901_handler; obd_control_pid_17e1_handler
0xffffd134,ram_d134,low,renames,roles: obd_control_pid_e91a_handler
0xffffd148,ram_d148,low,renames,roles: obd_control_pid_17df_handler
0xffffd149,ram_d149,low,renames,roles: mem_counter_delta_error_latch; obd_control_pid_e91a_handler; obd_control_pid_17df_handler; uds_2f_iocontrol_entry_e909
0xffffd14a,ram_d14a,low,renames,roles: mem_enable_flag_and_gate
0xffffd153,ram_d153,low,renames,roles: obd_control_pid_e91a_handler
0xffffd157,ram_d157,low,renames,roles: obd_control_pid_fan2_enable
0xffffd159,ram_d159,low,renames,roles: obd_control_pid_fan1_enable
0xffffd169,ram_d169,low,renames,roles: obd_control_pid_e901_handler
0xffffd16f,ram_d16f,low,renames,roles: obd_control_pid_17e1_handler
0xffffd177,sensor_word_latch,high,function_names+renames,fns: sensor_word_latch_d177 (x1); roles: sensor_word_latch_d177; cats: Sensors(x1)
0xffffd179,sensor_word_latch,high,function_names+renames,fns: sensor_word_latch_d179 (x1); roles: sensor_word_latch_d179; cats: Sensors(x1)
0xffffd17b,ram_d17b,low,renames,roles: obd_control_pid_17df_handler
0xffffd180,status_mask,high,function_names+known+renames,status mask at 0xFFFFD180; fns: status_mask_d180_from_flags (x1); roles: obd_control_pid_fan2_enable; obd_control_pid_e91a_handler; obd_control_pid_17df_handler; status_mask_d180_from_flags; cats: Sensors(x1)
0xffffd187,uds_subservice_table_match,high,function_names+renames,fns: uds_subservice_table_match_d187 (x1); roles: uds_subservice_table_match_d187; cats: OBD / UDS(x1)
0xffffd18e,sr_critical_section_timeout,medium,renames,roles: timeout_counter_inc_sr_atomic_b; ctx: sr_critical_section_timeout(x1)
0xffffd196,can630_copy_byte,high,function_names+renames,"fns: can630_copy_byte_d196_to_bffa (x1); byte_reg_copy_d196_to_bff8 (x1); roles: byte_reg_copy_d196_to_bff8; can630_copy_byte_d196_to_bffa; cats: CAN Bus(x1), Memory & CRC(x1); ctx: mov_b(x1)"
0xffffd198,sr_critical_section_timeout,medium,renames,"roles: timeout_counter_inc_sr_atomic_c; diag_elapsedTimerSetFlagOnce; can_retry_counter_below_625; diag_set_flag_byte_d086; ctx: sr_critical_section_timeout(x1), under_getsr_setsr_if(x1)"
0xffffd19b,ram_d19b,low,renames,roles: diag_elapsedTimerSetFlagOnce; diag_set_flag_byte_d086
0xffffd19c,ram_d19c,low,renames,roles: boost_timer_latch
0xffffd1a0,snapshot,high,function_names+renames,fns: snapshot_ad84_to_d1a0 (x1); roles: boost_timer_latch; snapshot_ad84_to_d1a0; cats: Sensors(x1)
0xffffd1a8,ram_d1a8,low,renames,roles: aux_vehicle_cfg_e2_restore
0xffffd1ae,ram_d1ae,low,renames,roles: aux_vehicle_cfg_e2_restore
0xffffd1b4,uds_word,high,function_names+renames,fns: uds_word_getter_d1b4 (x1); roles: eeprom_0x78_word_load_to_ram; uds_word_getter_d1b4; cats: OBD / UDS(x1); ctx: fail_stores(x1)
0xffffd1bc,ram_d1bc,low,renames,roles: eeprom_0x78_word_load_to_ram
0xffffd1c0,sr_guarded_counts_loops,medium,renames,roles: eeprom_shadow_write_state_task; ctx: sr_guarded_counts_loops(x1)
0xffffd1c2,ram_d1c2,low,renames,roles: eeprom_shadow_write_state_task
0xffffd1c8,obd_response_dispatch,medium,function_names+renames,"fns: obd_response_dispatch_d1c8 (x1); dtc_status_check_d1c8 (x1); uds_capability_match_d1c8 (x1); uds_d1c8_mask_byte_get (x1); roles: obd_response_dispatch_d1c8; dtc_status_check_d1c8; uds_capability_match_d1c8; uds_d1c8_mask_byte_get; cats: OBD / UDS(x3), Faults & DTC(x1); CAUTION: low16 also collides with a ROM function address"
0xffffd1cc,device_lookup,high,function_names+renames,fns: device_2d_lookup_d1cc (x1); read_float_d1cc (x1); roles: device_2d_lookup_d1cc; read_float_d1cc; cats: Math / FPU(x2)
0xffffd1cd,ram_d1cd,low,renames,roles: mem_cellflag_vtc_lock_write
0xffffd1d4,ram_d1d4,low,renames,roles: clear_ram_d382_thunk
0xffffd1d6,init_clear_bufs,high,function_names+renames,fns: init_clear_bufs_d1d6_d26a (x1); roles: init_clear_bufs_d1d6_d26a; cats: Boot & Init(x1)
0xffffd1d8,ram_d1d8,low,renames,roles: dtc_any_fault_flag_or
0xffffd20b,ram_d20b,low,renames,roles: diag_security_level0_entry
0xffffd20e,ram_d20e,low,renames,roles: uds_security_unlock_state_set
0xffffd210,ram_d210,low,renames,roles: uds_security_unlock_state_set
0xffffd211,this_data_copy_copies_seed,medium,renames,roles: security_seed_copy; ctx: this_data_copy_copies_seed(x1)
0xffffd214,ram_d214,low,renames,roles: security_seed_copy
0xffffd228,if_security_state,medium,renames,roles: immo_security_state_reset; ctx: if_security_state(x1)
0xffffd26a,fault_pending_or_confirmed,high,function_names+renames,"fns: init_clear_bufs_d1d6_d26a (x1); fault_pending_or_confirmed_d26a (x1); roles: init_clear_bufs_d1d6_d26a; fault_pending_or_confirmed_d26a; cats: Boot & Init(x1), Faults & DTC(x1)"
0xffffd27c,ram_d27c,low,renames,roles: fault_state_decision_fff9
0xffffd29f,ram_d29f,low,renames,roles: fault_gated_float_out
0xffffd2a2,ram_d2a2,low,renames,roles: timer_state_debounce_latch
0xffffd2e8,ram_d2e8,low,function_names+renames,fns: sensor_diag_bool_report_d2e8 (x1); roles: sensor_diag_bool_report_d2e8; cats: Sensors(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd2f6,dtc_fault_state_machine,high,function_names+renames,fns: status_buf_d2f6_clear_8c (x1); dtc_fault_state_machine_d2f6 (x1); roles: status_buf_d2f6_clear_8c; dtc_fault_state_machine_d2f6; cats: Faults & DTC(x2)
0xffffd330,copies,medium,renames,roles: can_uds_memread_response_tx; ctx: copies(x1)
0xffffd34b,uds_byte,high,function_names+renames,fns: uds_byte_getter_d34b_transform (x1); roles: uds_byte_getter_d34b_transform; cats: OBD / UDS(x1)
0xffffd380,ram_d380,low,renames,roles: dtc_flag_set_orr
0xffffd382,clear_fault_status_ram,high,function_names+renames,"fns: clear_ram_d382_thunk (x1); clear_fault_status_ram_d382 (x1); roles: dtc_flag_set_orr; uds_mode22_did_202_getter; clear_ram_d382_thunk; clear_fault_status_ram_d382; cats: Memory & CRC(x1), Faults & DTC(x1); ctx: fault_status_byte_array(x1)"
0xffffd3f0,kwp_frame_in_session_ctx,medium,renames,"roles: uds_diag_service_dispatcher; position_check; kwp_frame_append_to_session_buf; kwp_session_frame_init; ctx: then_ands_runtime_mask(x1), kwp_frame_in_session_ctx(x1)"
0xffffd3f2,ram_d3f2,low,renames,roles: kwp_frame_append_to_session_buf
0xffffd3f4,ram_d3f4,low,renames,roles: kwp_frame_append_to_session_buf; kwp_session_frame_init; kwp_short_frame_init_append
0xffffd40e,dtc_status_buf,high,function_names+known+renames,DTC status buffer at 0xFFFFD40E; fns: dtc_gated_flag_d40e (x1); dtc_status_buf_refresh_d40e (x1); clear_fault_status_buf_d40e (x1); fault_status_store_single_d40e (x1); roles: dtc_gated_flag_d40e; dtc_status_buf_refresh_d40e; clear_fault_status_buf_d40e; fault_status_store_single_d40e; cats: Faults & DTC(x5); ctx: array(x1)
0xffffd467,changed_dtc_status_store,medium,renames,roles: obd_dtc_status_write; ctx: changed_dtc_status_store(x1)
0xffffd483,byte_reg_copy,high,function_names+renames,fns: byte_reg_copy_d483_to_c013 (x1); roles: byte_reg_copy_d483_to_c013; cats: Memory & CRC(x1)
0xffffd494,ram_d494,low,renames,roles: obd_dtc_status_write
0xffffd49a,ram_d49a,low,function_names+renames,fns: update_fault_status_d49a (x1); roles: update_fault_status_d49a; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd49c,ram_d49c,low,function_names+renames,fns: init_d49c_ffff_region (x1); roles: init_d49c_ffff_region; cats: Boot & Init(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd4a4,ram_d4a4,low,function_names+renames,fns: dtc_storage_build_d4a4 (x1); roles: dtc_storage_build_d4a4; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd4cc,record_write_area,high,function_names+known+renames,record write area at 0xFFFFD4CC; fns: dtc_current_rec_write_d4cc (x1); dtc_status_classify_d4cc (x1); roles: dtc_current_rec_write_d4cc; dtc_status_classify_d4cc; cats: Faults & DTC(x2)
0xffffd54e,ram_d54e,low,function_names+renames,fns: dtc_list_copy_d576_d54e (x1); roles: dtc_list_copy_d576_d54e; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd576,ram_d576,low,function_names+renames,fns: dtc_list_copy_d576_d54e (x1); roles: dtc_list_copy_d576_d54e; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd5a0,dtc_snapshot_record,medium,function_names+renames,fns: scan_d5a0_status_mask_87a0 (x1); dtc_snapshot_record_to_d5a0 (x1); roles: scan_d5a0_status_mask_87a0; dtc_snapshot_record_to_d5a0; cats: Faults & DTC(x2); CAUTION: low16 also collides with a ROM function address
0xffffd5ac,ram_d5ac,low,renames,roles: obd_dtc_enabled_count
0xffffd5b4,working_record,high,known,working record at 0xFFFFD5B4
0xffffd5c3,dtc_record_process_a,high,function_names+renames,fns: dtc_record_process_a_d5c3 (x1); roles: dtc_record_process_a_d5c3; cats: Faults & DTC(x1)
0xffffd5c4,ram_d5c4,low,function_names+renames,fns: dtc_record_process_b_d5c4 (x1); roles: dtc_record_process_b_d5c4; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd626,obd_mode1_4byte_report,high,function_names+known+renames,OBD output counter 0xFFFFD626; fns: obd_mode1_4byte_report_d626 (x1); obd_mode1_word_report_d626 (x1); roles: obd_mode1_4byte_report_d626; obd_mode1_word_report_d626; cats: OBD / UDS(x2)
0xffffd628,obd_mode2_counter_report,high,function_names+known+renames,"OBD output counter 0xFFFFD628; fns: obd_mode2_dispatch_d628 (x1); obd_mode2_6byte_report_d628 (x1); obd_mode2_freeze_frame_d628 (x1); obd_mode2_counter_report_d628 (x1); roles: obd_mode2_dispatch_d628; obd_mode2_6byte_report_d628; obd_mode2_freeze_frame_d628; obd_mode2_counter_report_d628; cats: OBD / UDS(x4); ctx: pid_report_dispatcher_using(x1), freeze_frame_lookup_report(x1)"
0xffffd638,ram_d638,low,renames,roles: dtc_any_fault_flag_or
0xffffd710,sensor_mode2_report,high,function_names+renames,fns: sensor_mode2_report_d710 (x1); roles: sensor_mode2_report_d710; cats: Sensors(x1)
0xffffd714,obd_mode9_word_report,high,function_names+known+renames,OBD output counter 0xFFFFD714; fns: obd_mode9_report_d714 (x1); obd_mode9_scan_write_d714 (x1); obd_mode9_word_report_d714 (x1); roles: obd_mode9_report_d714; obd_mode9_scan_write_d714; obd_mode9_word_report_d714; cats: OBD / UDS(x3)
0xffffd744,obd_mode8_scan_write,high,function_names+renames,fns: obd_mode8_write_d744 (x1); obd_mode8_scan_write_d744 (x1); roles: dma_ringbuf_transfer_start_poll; obd_mode8_write_d744; obd_mode8_scan_write_d744; cats: OBD / UDS(x2); ctx: ring_buffer_ptrs(x1)
0xffffd745,payload_writer_copies,medium,renames,roles: obd_mode8_write_d744; ctx: payload_writer_copies(x1)
0xffffd74c,ram_d74c,low,function_names+renames,fns: obd_mode6_scan_write_d74c (x1); roles: obd_mode6_scan_write_d74c; cats: OBD / UDS(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffd758,obd_mode8_result_handler,high,function_names+known+renames,OBD output counter 0xFFFFD758; fns: obd_mode8_word_report_d758 (x1); obd_mode8_result_handler_d758 (x1); roles: obd_mode8_word_report_d758; obd_mode8_result_handler_d758; cats: OBD / UDS(x2)
0xffffd760,obd_mode6_word_report,high,function_names+known+renames,OBD output counter 0xFFFFD760; fns: obd_mode6_word_report_d760 (x1); roles: obd_mode6_word_report_d760; obd_mode6_send_dispatch; cats: OBD / UDS(x1)
0xffffd768,boot_flag_clear,high,function_names+renames,"fns: boot_flag_clear_d768 (x1); obd_clear_d768_send (x1); roles: uds_service_response_dispatch; boot_flag_clear_d768; obd_clear_d768_send; cats: Boot & Init(x1), OBD / UDS(x1)"
0xffffd76c,obd_channel_fifo,high,function_names+known+renames,"OBD channel FIFO at 0xFFFFD76C (stride 0x46C); fns: obd_chan_rec_zero_d76c (x1); obd_chan_fifo_read_d76c (x1); roles: obd_resp_slot_counter_step; task_event_store_dc03_stall_counter; obd_chan_rec_zero_d76c; obd_chan_fifo_read_d76c; cats: Boot & Init(x1), OBD / UDS(x1); ctx: response_buffers(x1)"
0xffffd76d,table,high,function_names+renames,fns: table_d76d_to_port_f6d8_output (x1); roles: table_d76d_to_port_f6d8_output; cats: Peripherals & ISR(x1)
0xffffd8d8,fnptr_dispatch,high,function_names+renames,fns: fnptr_dispatch_d8d8_thunk (x1); fnptr_dispatch_d8d8_thunk_5eee (x1); fnptr_dispatch_d8d8 (x1); roles: fnptr_dispatch_d8d8; thunk_to_9c86; thunk_to_9c86_5eee; cats: Utilities(x3); ctx: jmp_fnptr(x1)
0xffffd8dc,port_bit0_set_dispatch,high,function_names+renames,"fns: port_e612_bit0_set_dispatch_d8dc (x1); fnptr_dispatch_d8dc (x1); roles: port_e612_bit0_set_dispatch_d8dc; port_e412_bit0_set_dispatch_9c9c; fnptr_dispatch_d8dc; cats: Peripherals & ISR(x1), Utilities(x1); ctx: indirect_call_via_fn(x2), jmp_fnptr(x1)"
0xffffdbd8,ram_dbd8,low,renames,roles: obd_pack_12bit_value_response; obd_mode22_pid_value_pack; can_hdr_code_clamp
0xffffdbd9,ram_dbd9,low,renames,roles: obd_accumulate_and_pack_response; obd_mode22_pid_value_pack
0xffffdbe0,ram_dbe0,low,renames,roles: can_uds_resp_encode_seq7; can_uds_resp_encode_seq6
0xffffdbec,obd_result_rec_clear,high,function_names+renames,fns: obd_result_rec_clear_dbec (x1); roles: obd_mode22_pid_handler; obd_resp_mode_dispatch; obd_result_rec_clear_dbec; cats: Boot & Init(x1); ctx: clear_result_record(x1)
0xffffdbf1,response_type,medium,renames,roles: obd_resp_mode_dispatch; uds_dispatch_gate_port_check; uds_mode07_gate_chk; ctx: response_type(x1)
0xffffdbf6,obd_stream_rec_clear,high,function_names+renames,"fns: obd_stream_rec_clear_dbf6 (x1); roles: obd_pack_12bit_value_response; obd_accumulate_and_pack_response; obd_mode22_pid_value_pack; obd_stream_rec_clear_dbf6; cats: Boot & Init(x1); ctx: response_updater_increments(x1), clear_stream_rec(x1)"
